electrode,cluster,spiketime
2.0,18.0,305.88179
2.0,18.0,305.88297
2.0,18.0,305.90399
2.0,19.0,305.923815
2.0,19.0,305.92416
2.0,19.0,305.956905
2.0,9.0,305.967975
2.0,9.0,305.995125
2.0,9.0,305.998125
2.0,9.0,305.99854
2.0,9.0,305.99959
2.0,6.0,306.07129
2.0,16.0,306.075175
2.0,16.0,306.076445
2.0,16.0,306.07823
2.0,18.0,306.08674
2.0,14.0,306.09906
2.0,19.0,306.104505
2.0,4.0,306.10498
2.0,4.0,306.121525
2.0,19.0,306.122255
2.0,19.0,306.127235
2.0,13.0,306.16106
2.0,13.0,306.162355
2.0,14.0,306.31086
2.0,16.0,306.38621
2.0,19.0,306.38651
2.0,16.0,306.38765
2.0,16.0,306.389035
2.0,19.0,306.41015
2.0,19.0,306.41033
2.0,20.0,306.449555
2.0,19.0,306.490125
2.0,19.0,306.49116
2.0,19.0,306.49308
2.0,13.0,306.50109
2.0,20.0,306.50276
2.0,13.0,306.503645
2.0,18.0,306.531155
2.0,11.0,306.534095
2.0,20.0,306.53709
2.0,19.0,306.628035
2.0,14.0,306.62836
2.0,19.0,306.6297
2.0,19.0,306.63934
2.0,20.0,306.65847
2.0,19.0,306.663495
2.0,19.0,306.66414
2.0,19.0,306.68316
2.0,14.0,306.807095
2.0,19.0,306.84414
2.0,20.0,306.851
2.0,20.0,306.85297
2.0,19.0,306.86902
2.0,19.0,306.86984
2.0,19.0,306.871345
2.0,19.0,306.884965
2.0,19.0,306.886485
2.0,19.0,306.904575
2.0,19.0,306.908115
2.0,19.0,306.922635
2.0,20.0,306.930305
2.0,19.0,306.93068
2.0,19.0,306.94238
2.0,16.0,306.95065
2.0,16.0,306.977085
2.0,19.0,306.9835
2.0,14.0,307.002325
2.0,9.0,307.02818
2.0,9.0,307.02948
2.0,9.0,307.033405
2.0,9.0,307.047485
2.0,16.0,307.05098
2.0,9.0,307.08222
2.0,10.0,307.102175
2.0,4.0,307.135705
2.0,4.0,307.136205
2.0,19.0,307.251545
2.0,19.0,307.2617
2.0,19.0,307.26818
2.0,19.0,307.26852
2.0,14.0,307.2731
2.0,19.0,307.278685
2.0,20.0,307.282415
2.0,20.0,307.28456
2.0,16.0,307.3018
2.0,16.0,307.302115
2.0,16.0,307.30292
2.0,16.0,307.303995
2.0,10.0,307.30702
2.0,9.0,307.314275
2.0,9.0,307.31886
2.0,9.0,307.34781
2.0,9.0,307.3508
2.0,4.0,307.351575
2.0,9.0,307.35209
2.0,4.0,307.363935
2.0,19.0,307.366075
2.0,19.0,307.406105
2.0,19.0,307.41077
2.0,19.0,307.41248
2.0,19.0,307.416365
2.0,14.0,307.417925
2.0,20.0,307.439485
2.0,19.0,307.44038
2.0,19.0,307.45419
2.0,19.0,307.467645
2.0,13.0,307.48884
2.0,20.0,307.49701
2.0,19.0,307.51011
2.0,19.0,307.51027
2.0,19.0,307.513895
2.0,20.0,307.518765
2.0,20.0,307.52036
2.0,20.0,307.523775
2.0,16.0,307.54507
2.0,16.0,307.54545
2.0,9.0,307.545615
2.0,16.0,307.568485
2.0,19.0,307.57166
2.0,19.0,307.577565
2.0,19.0,307.582905
2.0,19.0,307.593655
2.0,17.0,307.64107
2.0,9.0,307.64195
2.0,9.0,307.68089
2.0,9.0,307.68169
2.0,16.0,307.68317
2.0,4.0,307.683365
2.0,9.0,307.72898
2.0,9.0,307.74573
2.0,9.0,307.74685
2.0,9.0,307.747015
2.0,9.0,307.74804
2.0,9.0,307.76156
2.0,14.0,307.770755
2.0,16.0,307.79672
2.0,14.0,307.816185
2.0,19.0,307.81678
2.0,8.0,307.81933
2.0,10.0,307.844385
2.0,10.0,307.846315
2.0,10.0,307.84688
2.0,11.0,307.856505
2.0,18.0,307.86275
2.0,19.0,307.880115
2.0,16.0,307.88283
2.0,16.0,307.884215
2.0,16.0,307.886505
2.0,20.0,307.888605
2.0,20.0,307.88938
2.0,6.0,307.967725
2.0,6.0,307.96937
2.0,16.0,307.98331
2.0,16.0,307.985505
2.0,4.0,307.99382
2.0,4.0,307.994345
2.0,16.0,308.00765
2.0,16.0,308.01366
2.0,16.0,308.013855
2.0,19.0,308.11092
2.0,19.0,308.11923
2.0,20.0,308.124775
2.0,19.0,308.14528
2.0,19.0,308.16289
2.0,19.0,308.16403
2.0,19.0,308.187955
2.0,19.0,308.20829
2.0,19.0,308.212515
2.0,19.0,308.21447
2.0,14.0,308.35032
2.0,19.0,308.44023
2.0,9.0,308.44813
2.0,9.0,308.46561
2.0,19.0,308.46589
2.0,19.0,308.46673
2.0,19.0,308.490175
2.0,19.0,308.5026
2.0,19.0,308.50314
2.0,19.0,308.504565
2.0,19.0,308.518715
2.0,16.0,308.530685
2.0,16.0,308.53126
2.0,20.0,308.551565
2.0,20.0,308.551855
2.0,16.0,308.57747
2.0,16.0,308.578485
2.0,16.0,308.582015
2.0,13.0,308.61025
2.0,20.0,308.6825
2.0,20.0,308.70053
2.0,20.0,308.70241
2.0,16.0,308.72062
2.0,16.0,308.731995
2.0,16.0,308.74278
2.0,17.0,308.76683
2.0,9.0,308.770975
2.0,17.0,308.771935
2.0,9.0,308.822315
2.0,16.0,308.82833
2.0,14.0,308.837615
2.0,16.0,308.898105
2.0,16.0,308.898815
2.0,16.0,308.90039
2.0,16.0,308.901725
2.0,16.0,308.9135
2.0,16.0,308.91392
2.0,16.0,308.91616
2.0,16.0,308.91828
2.0,16.0,308.92237
2.0,16.0,308.9243
2.0,20.0,308.9471
2.0,16.0,308.959305
2.0,20.0,308.99873
2.0,20.0,309.00359
2.0,16.0,309.01397
2.0,16.0,309.01802
2.0,20.0,309.05654
2.0,9.0,309.073475
2.0,9.0,309.073755
2.0,9.0,309.07546
2.0,16.0,309.079345
2.0,16.0,309.121195
2.0,14.0,309.147785
2.0,16.0,309.16882
2.0,14.0,309.192565
2.0,16.0,309.21072
2.0,18.0,309.23349
2.0,14.0,309.259235
2.0,14.0,309.303425
2.0,14.0,309.30517
2.0,7.0,309.30631
2.0,14.0,309.3234
2.0,14.0,309.325735
2.0,11.0,309.393425
2.0,11.0,309.394345
2.0,14.0,309.40079
2.0,11.0,309.41482
2.0,14.0,309.419285
2.0,14.0,309.420865
2.0,7.0,309.42501
2.0,7.0,309.443485
2.0,14.0,309.514835
2.0,14.0,309.53367
2.0,14.0,309.55592
2.0,11.0,309.571115
2.0,17.0,309.58412
2.0,11.0,309.603655
2.0,14.0,309.657095
2.0,14.0,309.66587
2.0,17.0,309.676085
2.0,11.0,309.67757
2.0,17.0,309.698275
2.0,11.0,309.699335
2.0,11.0,309.766915
2.0,11.0,309.767185
2.0,17.0,309.77234
2.0,11.0,309.786085
2.0,14.0,309.85112
2.0,14.0,309.8668
2.0,19.0,309.937255
2.0,14.0,310.005855
2.0,14.0,310.013355
2.0,11.0,310.047755
2.0,14.0,310.06516
2.0,17.0,310.072985
2.0,11.0,310.08802
2.0,17.0,310.10857
2.0,11.0,310.108815
2.0,17.0,310.11204
2.0,17.0,310.127165
2.0,17.0,310.12933
2.0,11.0,310.139175
2.0,17.0,310.14755
2.0,11.0,310.16143
2.0,11.0,310.16272
2.0,17.0,310.16301
2.0,11.0,310.163315
2.0,17.0,310.16371
2.0,11.0,310.16404
2.0,17.0,310.165435
2.0,17.0,310.182955
2.0,17.0,310.18325
2.0,11.0,310.18371
2.0,11.0,310.184575
2.0,17.0,310.18472
2.0,11.0,310.186075
2.0,17.0,310.18722
2.0,11.0,310.1996
2.0,11.0,310.200515
2.0,11.0,310.201145
2.0,11.0,310.201955
2.0,17.0,310.20294
2.0,11.0,310.203635
2.0,11.0,310.21383
2.0,11.0,310.21407
2.0,11.0,310.216555
2.0,17.0,310.21904
2.0,11.0,310.220065
2.0,17.0,310.22928
2.0,7.0,310.231115
2.0,11.0,310.233965
2.0,11.0,310.23742
2.0,17.0,310.246105
2.0,11.0,310.249505
2.0,11.0,310.25115
2.0,11.0,310.254015
2.0,11.0,310.25527
2.0,11.0,310.2568
2.0,11.0,310.271685
2.0,11.0,310.27451
2.0,17.0,310.288325
2.0,11.0,310.29014
2.0,17.0,310.291385
2.0,11.0,310.300255
2.0,11.0,310.304455
2.0,17.0,310.305105
2.0,11.0,310.31994
2.0,17.0,310.335505
2.0,11.0,310.33599
2.0,17.0,310.33672
2.0,17.0,310.34115
2.0,11.0,310.342035
2.0,11.0,310.344555
2.0,11.0,310.348725
2.0,11.0,310.350395
2.0,17.0,310.35589
2.0,17.0,310.363055
2.0,11.0,310.36636
2.0,17.0,310.381185
2.0,17.0,310.389645
2.0,9.0,310.40367
2.0,9.0,310.40424
2.0,9.0,310.41003
2.0,9.0,310.41043
2.0,9.0,310.411545
2.0,9.0,310.41639
2.0,19.0,310.42305
2.0,19.0,310.42539
2.0,9.0,310.42608
2.0,9.0,310.434555
2.0,11.0,310.44454
2.0,9.0,310.44682
2.0,9.0,310.465395
2.0,17.0,310.50282
2.0,11.0,310.50297
2.0,11.0,310.504275
2.0,17.0,310.504425
2.0,11.0,310.504985
2.0,17.0,310.505195
2.0,20.0,310.53146
2.0,10.0,310.54075
2.0,9.0,310.54972
2.0,9.0,310.55612
2.0,9.0,310.55974
2.0,9.0,310.565515
2.0,9.0,310.56729
2.0,11.0,310.580085
2.0,11.0,310.582815
2.0,9.0,310.588055
2.0,9.0,310.58958
2.0,11.0,310.600265
2.0,11.0,310.60042
2.0,17.0,310.60124
2.0,11.0,310.603825
2.0,17.0,310.610835
2.0,9.0,310.612385
2.0,11.0,310.6177
2.0,17.0,310.61859
2.0,9.0,310.63326
2.0,17.0,310.638805
2.0,11.0,310.64198
2.0,17.0,310.64498
2.0,17.0,310.655165
2.0,11.0,310.65643
2.0,11.0,310.657165
2.0,11.0,310.659205
2.0,11.0,310.66051
2.0,11.0,310.669635
2.0,9.0,310.670285
2.0,9.0,310.67269
2.0,9.0,310.67373
2.0,14.0,310.67435
2.0,9.0,310.67593
2.0,11.0,310.676185
2.0,17.0,310.676515
2.0,11.0,310.67715
2.0,17.0,310.67768
2.0,13.0,310.678525
2.0,11.0,310.67968
2.0,11.0,310.68074
2.0,11.0,310.680965
2.0,17.0,310.6836
2.0,14.0,310.687835
2.0,14.0,310.689305
2.0,9.0,310.6907
2.0,11.0,310.69752
2.0,11.0,310.698105
2.0,11.0,310.699175
2.0,17.0,310.699755
2.0,11.0,310.700045
2.0,17.0,310.70037
2.0,11.0,310.707245
2.0,11.0,310.708465
2.0,14.0,310.70984
2.0,17.0,310.71153
2.0,11.0,310.71345
2.0,14.0,310.71702
2.0,17.0,310.71781
2.0,11.0,310.71797
2.0,11.0,310.73071
2.0,11.0,310.735205
2.0,14.0,310.855755
2.0,14.0,310.86102
2.0,14.0,310.889035
2.0,14.0,310.89975
2.0,14.0,310.918895
2.0,10.0,310.95724
2.0,7.0,310.965895
2.0,10.0,311.051825
2.0,10.0,311.055355
2.0,14.0,311.057565
2.0,10.0,311.079235
2.0,10.0,311.07998
2.0,16.0,311.080735
2.0,14.0,311.081285
2.0,14.0,311.15141
2.0,14.0,311.163655
2.0,14.0,311.1708
2.0,17.0,311.180535
2.0,17.0,311.400645
2.0,14.0,311.517485
2.0,14.0,311.53433
2.0,10.0,311.543785
2.0,10.0,311.5454
2.0,14.0,311.552395
2.0,10.0,311.55885
2.0,14.0,311.576015
2.0,14.0,311.595085
2.0,17.0,311.783915
2.0,9.0,311.803855
2.0,19.0,311.828175
2.0,17.0,311.882425
2.0,14.0,311.88319
2.0,14.0,311.88494
2.0,19.0,312.011285
2.0,10.0,312.12297
2.0,10.0,312.12392
2.0,17.0,312.124155
2.0,10.0,312.12504
2.0,11.0,312.143315
2.0,14.0,312.166965
2.0,10.0,312.18966
2.0,14.0,312.3175
2.0,17.0,312.41919
2.0,11.0,312.420055
2.0,11.0,312.42053
2.0,17.0,312.421715
2.0,11.0,312.4233
2.0,5.0,312.506745
2.0,5.0,312.50846
2.0,5.0,312.50891
2.0,5.0,312.50957
2.0,5.0,312.509785
2.0,10.0,312.510585
2.0,5.0,312.511315
2.0,5.0,312.5123
2.0,5.0,312.51301
2.0,14.0,312.514275
2.0,5.0,312.515025
2.0,5.0,312.51568
2.0,10.0,312.516355
2.0,5.0,312.517815
2.0,10.0,312.518305
2.0,5.0,312.53718
2.0,17.0,312.57428
2.0,5.0,312.62898
2.0,17.0,312.814515
2.0,11.0,312.81491
2.0,17.0,312.815135
2.0,11.0,312.81533
2.0,13.0,312.81662
2.0,11.0,312.82078
2.0,10.0,312.90342
2.0,10.0,312.90554
2.0,10.0,312.90727
2.0,19.0,312.935335
2.0,19.0,312.93562
2.0,9.0,312.93614
2.0,19.0,312.936345
2.0,14.0,312.947725
2.0,14.0,312.959695
2.0,14.0,312.9633
2.0,10.0,313.200445
2.0,14.0,313.354765
2.0,14.0,313.383325
2.0,11.0,313.393645
2.0,10.0,313.409765
2.0,10.0,313.425755
2.0,10.0,313.43849
2.0,10.0,313.44174
2.0,10.0,313.44366
2.0,14.0,313.452225
2.0,10.0,313.457475
2.0,10.0,313.458605
2.0,10.0,313.46003
2.0,14.0,313.46589
2.0,14.0,313.47085
2.0,10.0,313.494495
2.0,10.0,313.494775
2.0,10.0,313.498855
2.0,14.0,313.50709
2.0,10.0,313.51301
2.0,10.0,313.515025
2.0,14.0,313.531605
2.0,10.0,313.532175
2.0,10.0,313.532925
2.0,10.0,313.53689
2.0,10.0,313.54087
2.0,10.0,313.543685
2.0,10.0,313.548065
2.0,10.0,313.55292
2.0,10.0,313.55983
2.0,10.0,313.607365
2.0,10.0,313.607815
2.0,10.0,313.615625
2.0,10.0,313.616355
2.0,10.0,313.622405
2.0,10.0,313.622675
2.0,10.0,313.62879
2.0,10.0,313.63402
2.0,10.0,313.634485
2.0,17.0,313.64818
2.0,11.0,313.648965
2.0,10.0,313.682455
2.0,14.0,313.73875
2.0,19.0,313.878135
2.0,19.0,313.99906
2.0,20.0,314.04219
2.0,16.0,314.058985
2.0,20.0,314.078745
2.0,20.0,314.097935
2.0,20.0,314.09959
2.0,14.0,314.126
2.0,14.0,314.13477
2.0,14.0,314.137625
2.0,13.0,314.14931
2.0,13.0,314.17044
2.0,13.0,314.193485
2.0,20.0,314.201885
2.0,19.0,314.22132
2.0,13.0,314.24446
2.0,13.0,314.29683
2.0,13.0,314.298375
2.0,13.0,314.29859
2.0,14.0,314.3075
2.0,14.0,314.31808
2.0,20.0,314.3714
2.0,20.0,314.373415
2.0,16.0,314.37622
2.0,16.0,314.37724
2.0,16.0,314.379695
2.0,18.0,314.38288
2.0,18.0,314.38385
2.0,18.0,314.38477
2.0,13.0,314.4264
2.0,20.0,314.50326
2.0,20.0,314.504615
2.0,20.0,314.50526
2.0,20.0,314.50986
2.0,18.0,314.510015
2.0,18.0,314.513115
2.0,16.0,314.519035
2.0,16.0,314.52101
2.0,16.0,314.521905
2.0,16.0,314.523465
2.0,20.0,314.57472
2.0,19.0,314.57959
2.0,19.0,314.58051
2.0,4.0,314.582515
2.0,20.0,314.63013
2.0,16.0,314.63558
2.0,7.0,314.663505
2.0,14.0,314.666425
2.0,20.0,314.7531
2.0,20.0,314.755645
2.0,20.0,314.769575
2.0,20.0,314.775715
2.0,19.0,314.8388
2.0,14.0,314.88907
2.0,18.0,314.89021
2.0,18.0,314.89308
2.0,14.0,314.893905
2.0,20.0,314.90045
2.0,20.0,314.90664
2.0,13.0,314.97692
2.0,13.0,314.978915
2.0,20.0,314.99977
2.0,13.0,315.06289
2.0,13.0,315.066155
2.0,16.0,315.09149
2.0,16.0,315.092775
2.0,16.0,315.094425
2.0,13.0,315.15674
2.0,20.0,315.172685
2.0,14.0,315.17892
2.0,13.0,315.221695
2.0,18.0,315.27191
2.0,18.0,315.27258
2.0,18.0,315.273345
2.0,14.0,315.28823
2.0,18.0,315.288405
2.0,18.0,315.29117
2.0,18.0,315.337475
2.0,18.0,315.33807
2.0,20.0,315.338235
2.0,18.0,315.3398
2.0,18.0,315.34165
2.0,18.0,315.34245
2.0,18.0,315.35544
2.0,18.0,315.35633
2.0,18.0,315.356875
2.0,18.0,315.357585
2.0,20.0,315.357905
2.0,20.0,315.359255
2.0,20.0,315.36221
2.0,18.0,315.364775
2.0,20.0,315.36497
2.0,18.0,315.37753
2.0,18.0,315.37999
2.0,18.0,315.41709
2.0,18.0,315.41822
2.0,18.0,315.419065
2.0,18.0,315.425525
2.0,18.0,315.42859
2.0,18.0,315.432155
2.0,18.0,315.436145
2.0,18.0,315.462295
2.0,18.0,315.463415
2.0,18.0,315.46548
2.0,18.0,315.47276
2.0,18.0,315.49644
2.0,20.0,315.50171
2.0,18.0,315.510325
2.0,18.0,315.513135
2.0,18.0,315.5152
2.0,18.0,315.53282
2.0,18.0,315.53451
2.0,18.0,315.55672
2.0,18.0,315.56023
2.0,18.0,315.56127
2.0,18.0,315.563165
2.0,20.0,315.5637
2.0,18.0,315.565485
2.0,20.0,315.566835
2.0,20.0,315.56709
2.0,18.0,315.56933
2.0,20.0,315.57383
2.0,18.0,315.5755
2.0,18.0,315.58099
2.0,18.0,315.584695
2.0,20.0,315.585635
2.0,20.0,315.588385
2.0,18.0,315.58872
2.0,18.0,315.60175
2.0,18.0,315.60408
2.0,18.0,315.607015
2.0,18.0,315.60795
2.0,18.0,315.60988
2.0,20.0,315.61029
2.0,18.0,315.61604
2.0,18.0,315.62493
2.0,18.0,315.62807
2.0,18.0,315.646645
2.0,18.0,315.65666
2.0,18.0,315.65962
2.0,18.0,315.671435
2.0,18.0,315.67293
2.0,18.0,315.673295
2.0,18.0,315.677145
2.0,18.0,315.689275
2.0,18.0,315.689755
2.0,18.0,315.691435
2.0,20.0,315.691645
2.0,20.0,315.692985
2.0,16.0,315.720455
2.0,18.0,315.74973
2.0,18.0,315.75137
2.0,18.0,315.75255
2.0,18.0,315.754515
2.0,18.0,315.754825
2.0,18.0,315.77093
2.0,18.0,315.771225
2.0,20.0,315.775055
2.0,18.0,315.77627
2.0,18.0,315.779485
2.0,18.0,315.78401
2.0,20.0,315.795705
2.0,20.0,315.79792
2.0,18.0,315.79865
2.0,20.0,315.806955
2.0,18.0,315.81257
2.0,20.0,315.815405
2.0,18.0,315.816135
2.0,18.0,315.81808
2.0,20.0,315.820455
2.0,18.0,315.825675
2.0,20.0,315.836015
2.0,20.0,315.83867
2.0,19.0,315.845535
2.0,19.0,315.846885
2.0,19.0,315.84898
2.0,20.0,315.899645
2.0,20.0,315.90059
2.0,20.0,315.90251
2.0,20.0,315.90781
2.0,20.0,315.90976
2.0,20.0,315.93013
2.0,20.0,315.930535
2.0,20.0,315.932115
2.0,20.0,315.93764
2.0,20.0,315.939
2.0,20.0,315.9395
2.0,20.0,315.944005
2.0,20.0,315.94868
2.0,20.0,315.956765
2.0,20.0,315.958265
2.0,20.0,315.97701
2.0,20.0,315.977725
2.0,20.0,315.998455
2.0,20.0,315.99915
2.0,20.0,316.0152
2.0,20.0,316.03992
2.0,10.0,316.06184
2.0,20.0,316.06285
2.0,14.0,316.083675
2.0,20.0,316.08845
2.0,20.0,316.12316
2.0,20.0,316.124105
2.0,20.0,316.12563
2.0,18.0,316.1346
2.0,20.0,316.13912
2.0,20.0,316.140525
2.0,20.0,316.16122
2.0,14.0,316.190495
2.0,18.0,316.219245
2.0,18.0,316.235065
2.0,18.0,316.236475
2.0,18.0,316.23785
2.0,18.0,316.238825
2.0,18.0,316.243915
2.0,14.0,316.2491
2.0,19.0,316.25414
2.0,19.0,316.255305
2.0,16.0,316.260565
2.0,18.0,316.2772
2.0,18.0,316.2804
2.0,20.0,316.28625
2.0,18.0,316.30001
2.0,18.0,316.309955
2.0,20.0,316.31059
2.0,18.0,316.31087
2.0,18.0,316.31471
2.0,18.0,316.316285
2.0,18.0,316.31688
2.0,20.0,316.317925
2.0,20.0,316.31927
2.0,20.0,316.32112
2.0,20.0,316.32126
2.0,20.0,316.32249
2.0,18.0,316.33329
2.0,18.0,316.33585
2.0,18.0,316.337835
2.0,18.0,316.33956
2.0,20.0,316.34135
2.0,18.0,316.34956
2.0,18.0,316.354365
2.0,18.0,316.35453
2.0,20.0,316.355655
2.0,18.0,316.356255
2.0,20.0,316.356485
2.0,20.0,316.357625
2.0,20.0,316.357845
2.0,20.0,316.358815
2.0,20.0,316.369575
2.0,20.0,316.37142
2.0,18.0,316.374475
2.0,20.0,316.375745
2.0,20.0,316.37791
2.0,20.0,316.37847
2.0,18.0,316.383505
2.0,18.0,316.392995
2.0,18.0,316.39357
2.0,18.0,316.40709
2.0,18.0,316.40932
2.0,18.0,316.420165
2.0,20.0,316.42906
2.0,16.0,316.4347
2.0,13.0,316.44454
2.0,16.0,316.487705
2.0,16.0,316.493545
2.0,14.0,316.663155
2.0,14.0,316.66934
2.0,16.0,316.692415
2.0,18.0,316.70376
2.0,16.0,316.710105
2.0,16.0,316.71345
2.0,18.0,316.722505
2.0,16.0,316.73114
2.0,16.0,316.73288
2.0,16.0,316.745855
2.0,16.0,316.747825
2.0,16.0,316.748505
2.0,16.0,316.749265
2.0,16.0,316.751255
2.0,16.0,316.7616
2.0,16.0,316.765135
2.0,16.0,316.76757
2.0,16.0,316.76864
2.0,16.0,316.770725
2.0,16.0,316.77559
2.0,16.0,316.78667
2.0,16.0,316.787375
2.0,16.0,316.78899
2.0,16.0,316.78986
2.0,16.0,316.79073
2.0,10.0,316.79153
2.0,16.0,316.79352
2.0,16.0,316.794315
2.0,16.0,316.79567
2.0,16.0,316.79652
2.0,16.0,316.801665
2.0,4.0,316.802305
2.0,9.0,316.80287
2.0,4.0,316.803065
2.0,9.0,316.804355
2.0,4.0,316.80486
2.0,9.0,316.805235
2.0,16.0,316.81489
2.0,16.0,316.857725
2.0,18.0,316.868555
2.0,18.0,316.869835
2.0,14.0,316.87083
2.0,14.0,316.87698
2.0,17.0,316.97716
2.0,11.0,316.978745
2.0,10.0,316.98057
2.0,11.0,317.000815
2.0,11.0,317.002105
2.0,18.0,317.0288
2.0,18.0,317.028965
2.0,17.0,317.072925
2.0,11.0,317.07308
2.0,17.0,317.07415
2.0,11.0,317.074945
2.0,16.0,317.12533
2.0,9.0,317.15166
2.0,16.0,317.175025
2.0,9.0,317.179445
2.0,16.0,317.18148
2.0,9.0,317.1817
2.0,9.0,317.183305
2.0,16.0,317.19429
2.0,16.0,317.19696
2.0,16.0,317.20019
2.0,20.0,317.20691
2.0,9.0,317.216855
2.0,9.0,317.22034
2.0,6.0,317.22279
2.0,6.0,317.223275
2.0,16.0,317.226135
2.0,16.0,317.226485
2.0,6.0,317.22774
2.0,16.0,317.228165
2.0,16.0,317.23209
2.0,16.0,317.237125
2.0,16.0,317.23733
2.0,6.0,317.25059
2.0,16.0,317.25088
2.0,16.0,317.25353
2.0,9.0,317.25514
2.0,9.0,317.25841
2.0,9.0,317.25952
2.0,9.0,317.2611
2.0,16.0,317.269915
2.0,6.0,317.270765
2.0,16.0,317.272305
2.0,16.0,317.272865
2.0,19.0,317.28547
2.0,9.0,317.28836
2.0,9.0,317.29011
2.0,4.0,317.29829
2.0,4.0,317.299995
2.0,19.0,317.300865
2.0,19.0,317.30367
2.0,14.0,317.30618
2.0,9.0,317.312615
2.0,9.0,317.31345
2.0,9.0,317.31492
2.0,9.0,317.316965
2.0,4.0,317.32026
2.0,4.0,317.32067
2.0,4.0,317.323685
2.0,9.0,317.35143
2.0,9.0,317.3516
2.0,9.0,317.35289
2.0,9.0,317.35917
2.0,9.0,317.3682
2.0,9.0,317.36919
2.0,9.0,317.37026
2.0,9.0,317.382245
2.0,9.0,317.38327
2.0,9.0,317.388845
2.0,9.0,317.39215
2.0,9.0,317.400615
2.0,9.0,317.415525
2.0,9.0,317.415685
2.0,9.0,317.417255
2.0,9.0,317.417405
2.0,9.0,317.42165
2.0,9.0,317.456495
2.0,6.0,317.47724
2.0,9.0,317.47766
2.0,9.0,317.496805
2.0,9.0,317.49699
2.0,9.0,317.503525
2.0,9.0,317.5182
2.0,9.0,317.51843
2.0,9.0,317.52167
2.0,9.0,317.52306
2.0,9.0,317.52554
2.0,9.0,317.537535
2.0,9.0,317.558105
2.0,9.0,317.55981
2.0,9.0,317.561555
2.0,16.0,317.573175
2.0,9.0,317.57953
2.0,9.0,317.58585
2.0,17.0,317.61534
2.0,9.0,317.658665
2.0,9.0,317.66011
2.0,17.0,317.665465
2.0,9.0,317.675455
2.0,9.0,317.677315
2.0,9.0,317.680125
2.0,9.0,317.68731
2.0,14.0,317.73198
2.0,19.0,317.81335
2.0,19.0,317.814715
2.0,9.0,317.82778
2.0,9.0,317.828875
2.0,9.0,317.82904
2.0,16.0,317.835475
2.0,16.0,317.83875
2.0,16.0,317.839015
2.0,9.0,317.84649
2.0,11.0,317.86552
2.0,17.0,317.867565
2.0,16.0,317.90104
2.0,17.0,317.93448
2.0,11.0,317.935715
2.0,11.0,318.027945
2.0,17.0,318.03748
2.0,14.0,318.062825
2.0,18.0,318.063505
2.0,18.0,318.064545
2.0,11.0,318.12935
2.0,16.0,318.14989
2.0,16.0,318.15072
2.0,20.0,318.277435
2.0,18.0,318.291305
2.0,11.0,318.355025
2.0,20.0,318.368655
2.0,13.0,318.494325
2.0,14.0,318.53735
2.0,13.0,318.54104
2.0,13.0,318.54227
2.0,10.0,318.66854
2.0,10.0,318.66937
2.0,14.0,318.669805
2.0,14.0,318.67466
2.0,14.0,318.677355
2.0,14.0,318.67813
2.0,14.0,318.754825
2.0,19.0,318.776135
2.0,14.0,318.78659
2.0,14.0,318.78767
2.0,14.0,318.79097
2.0,17.0,318.836745
2.0,14.0,318.89293
2.0,19.0,318.9283
2.0,10.0,318.92908
2.0,10.0,318.929845
2.0,10.0,318.930565
2.0,9.0,318.99433
2.0,17.0,319.190185
2.0,11.0,319.191355
2.0,11.0,319.192685
2.0,17.0,319.19373
2.0,11.0,319.194285
2.0,17.0,319.19453
2.0,17.0,319.195435
2.0,11.0,319.19788
2.0,11.0,319.198735
2.0,11.0,319.199225
2.0,17.0,319.199445
2.0,11.0,319.20131
2.0,5.0,319.238255
2.0,5.0,319.23931
2.0,14.0,319.511915
2.0,10.0,319.54123
2.0,7.0,319.54922
2.0,17.0,319.618205
2.0,17.0,319.619195
2.0,14.0,319.65428
2.0,14.0,319.65673
2.0,19.0,319.66559
2.0,20.0,319.69955
2.0,14.0,319.70547
2.0,14.0,319.75908
2.0,14.0,319.7764
2.0,14.0,319.77805
2.0,14.0,320.0658
2.0,14.0,320.130675
2.0,17.0,320.234905
2.0,20.0,320.33855
2.0,10.0,320.34692
2.0,10.0,320.34795
2.0,17.0,320.39331
2.0,17.0,320.394175
2.0,11.0,320.394485
2.0,11.0,320.396645
2.0,17.0,320.39838
2.0,18.0,320.39989
2.0,14.0,320.54416
2.0,6.0,320.68707
2.0,14.0,320.692465
2.0,14.0,320.728395
2.0,14.0,320.885405
2.0,19.0,321.156355
2.0,10.0,321.159605
2.0,14.0,321.21307
2.0,14.0,321.24731
2.0,10.0,321.375155
2.0,10.0,321.382195
2.0,19.0,321.51414
2.0,19.0,321.514665
2.0,19.0,321.51495
2.0,19.0,321.516065
2.0,19.0,321.51872
2.0,19.0,321.524315
2.0,14.0,321.52864
2.0,14.0,321.531895
2.0,14.0,321.58165
2.0,11.0,321.737025
2.0,13.0,321.76187
2.0,20.0,321.763535
2.0,14.0,321.764725
2.0,19.0,321.765475
2.0,14.0,321.773475
2.0,17.0,321.86867
2.0,14.0,321.896025
2.0,14.0,321.916965
2.0,14.0,321.921425
2.0,14.0,321.922465
2.0,14.0,321.92607
2.0,17.0,321.934055
2.0,17.0,321.942605
2.0,9.0,322.0174
2.0,16.0,322.017725
2.0,16.0,322.018965
2.0,16.0,322.01934
2.0,20.0,322.1389
2.0,9.0,322.150355
2.0,9.0,322.153115
2.0,20.0,322.23129
